날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-01-16 07,부산 중구,광복동,221112,.003,.4,.017,.014,38,14
2020-01-16 08,부산 중구,광복동,221112,.003,.4,.013,.019,27,16
2020-01-16 09,부산 중구,광복동,221112,.003,.4,.011,.022,25,17
2020-01-16 10,부산 중구,광복동,221112,.003,.5,.008,.026,42,24
2020-01-16 11,부산 중구,광복동,221112,.003,.5,.011,.026,39,24
2020-01-16 12,부산 중구,광복동,221112,.003,.4,.016,.021,47,22
2020-01-16 13,부산 중구,광복동,221112,.003,.5,.018,.02,36,21
2020-01-16 14,부산 중구,광복동,221112,.003,.4,.021,.019,40,24
2020-01-16 15,부산 중구,광복동,221112,.003,.5,.015,.024,48,27
2020-01-16 16,부산 중구,광복동,221112,.003,.4,.02,.021,43,33
2020-01-16 17,부산 중구,광복동,221112,.003,.4,.016,.024,38,24
2020-01-16 18,부산 중구,광복동,221112,.003,.5,.011,.028,33,21
2020-01-16 19,부산 중구,광복동,221112,.003,.5,.005,.034,42,24
2020-01-16 20,부산 중구,광복동,221112,.003,.5,.006,.032,34,21
2020-01-16 21,부산 중구,광복동,221112,.003,.5,.006,.032,28,23
2020-01-16 22,부산 중구,광복동,221112,.003,.4,.015,.021,37,26
2020-01-16 23,부산 중구,광복동,221112,.003,.4,.015,.021,27,17
2020-01-16 24,부산 중구,광복동,221112,.003,.4,.012,.024,21,12
2020-01-17 01,부산 중구,광복동,221112,.003,.4,.012,.025,24,16
2020-01-17 02,부산 중구,광복동,221112,.002,.4,.016,.019,20,15
2020-01-17 03,부산 중구,광복동,221112,.002,.4,.02,.015,22,14
2020-01-17 04,부산 중구,광복동,221112,.003,.4,.021,.013,14,12
2020-01-17 05,부산 중구,광복동,221112,.003,.4,.019,.014,17,10
2020-01-17 06,부산 중구,광복동,221112,.003,.4,.019,.013,26,11
2020-01-17 07,부산 중구,광복동,221112,.003,.4,.016,.016,17,19
2020-01-17 08,부산 중구,광복동,221112,.003,.4,.009,.024,19,20
2020-01-17 09,부산 중구,광복동,221112,.003,.5,.013,.022,29,19
2020-01-17 10,부산 중구,광복동,221112,.003,.5,.016,.021,36,22
2020-01-17 11,부산 중구,광복동,221112,.003,.5,.021,.017,29,19
2020-01-17 12,부산 중구,광복동,221112,.003,.5,.018,.019,24,18
2020-01-17 13,부산 중구,광복동,221112,.003,.5,.016,.024,22,22
2020-01-17 14,부산 중구,광복동,221112,.003,.5,.019,.022,35,24
2020-01-17 15,부산 중구,광복동,221112,.004,.4,.022,.02,32,25
2020-01-17 16,부산 중구,광복동,221112,.004,.4,.02,.021,23,19
2020-01-17 17,부산 중구,광복동,221112,.005,.4,.017,.024,20,17
2020-01-17 18,부산 중구,광복동,221112,.003,.5,.01,.031,30,15
2020-01-17 19,부산 중구,광복동,221112,.003,.5,.008,.032,39,25
2020-01-17 20,부산 중구,광복동,221112,.003,.5,.007,.032,39,26
2020-01-17 21,부산 중구,광복동,221112,.003,.5,.004,.035,41,19
2020-01-17 22,부산 중구,광복동,221112,.003,.5,.006,.034,43,19
2020-01-17 23,부산 중구,광복동,221112,.003,.5,.008,.029,34,17
2020-01-17 24,부산 중구,광복동,221112,.003,.4,.011,.025,31,22
2020-01-18 01,부산 중구,광복동,221112,.003,.4,.008,.027,32,16
2020-01-18 02,부산 중구,광복동,221112,.003,.4,.007,.027,35,18
2020-01-18 03,부산 중구,광복동,221112,.003,.4,.008,.025,31,15
2020-01-18 04,부산 중구,광복동,221112,.003,.4,.011,.022,35,19
2020-01-18 05,부산 중구,광복동,221112,.003,.4,.012,.02,33,19
2020-01-18 06,부산 중구,광복동,221112,.002,.4,.013,.018,28,22
2020-01-18 07,부산 중구,광복동,221112,.002,.4,.016,.015,18,16
2020-01-18 08,부산 중구,광복동,221112,.002,.4,.014,.018,21,21
2020-01-18 09,부산 중구,광복동,221112,.002,.4,.014,.017,31,25
2020-01-18 10,부산 중구,광복동,221112,.002,.4,.014,.018,28,25
2020-01-18 11,부산 중구,광복동,221112,.002,.4,.017,.017,31,24
2020-01-18 12,부산 중구,광복동,221112,.002,.5,.018,.016,30,21
2020-01-18 13,부산 중구,광복동,221112,.003,.4,.021,.015,34,26
2020-01-18 14,부산 중구,광복동,221112,.003,.5,.021,.016,38,22
2020-01-18 15,부산 중구,광복동,221112,.003,.5,.018,.019,36,25
2020-01-18 16,부산 중구,광복동,221112,.003,.5,.018,.019,35,26
2020-01-18 17,부산 중구,광복동,221112,.003,.5,.017,.021,35,28
2020-01-18 18,부산 중구,광복동,221112,.003,.5,.011,.028,40,29
2020-01-18 19,부산 중구,광복동,221112,.003,.5,.014,.025,47,34
2020-01-18 20,부산 중구,광복동,221112,.003,.5,.016,.022,31,22
2020-01-18 21,부산 중구,광복동,221112,.003,.5,.016,.022,36,21
2020-01-18 22,부산 중구,광복동,221112,.003,.4,.017,.02,32,25
2020-01-18 23,부산 중구,광복동,221112,.003,.4,.015,.022,27,22
2020-01-18 24,부산 중구,광복동,221112,.003,.4,.018,.018,34,22
2020-01-19 01,부산 중구,광복동,221112,.003,.4,.021,.015,33,20
2020-01-19 02,부산 중구,광복동,221112,.003,.4,.027,.01,30,20
2020-01-19 03,부산 중구,광복동,221112,.003,.4,.028,.009,31,18
2020-01-19 04,부산 중구,광복동,221112,.003,.4,.03,.008,24,15
2020-01-19 05,부산 중구,광복동,221112,.003,.4,.028,.009,22,16
2020-01-19 06,부산 중구,광복동,221112,.003,.4,.026,.009,25,16
2020-01-19 07,부산 중구,광복동,221112,.003,.4,.026,.011,25,18
2020-01-19 08,부산 중구,광복동,221112,.003,.4,.03,.011,28,14
2020-01-19 09,부산 중구,광복동,221112,.003,.4,.028,.011,21,14
2020-01-19 10,부산 중구,광복동,221112,.003,.4,.027,.012,29,20
2020-01-19 11,부산 중구,광복동,221112,.003,.4,.031,.011,29,24
2020-01-19 12,부산 중구,광복동,221112,.003,.5,.037,.009,30,15
2020-01-19 13,부산 중구,광복동,221112,.003,.6,.039,.008,42,23
2020-01-19 14,부산 중구,광복동,221112,.003,.6,.039,.008,45,34
2020-01-19 15,부산 중구,광복동,221112,.003,.6,.037,.012,49,36
2020-01-19 16,부산 중구,광복동,221112,.003,.6,.041,.01,51,41
2020-01-19 17,부산 중구,광복동,221112,.003,.6,.04,.011,47,39
2020-01-19 18,부산 중구,광복동,221112,.004,.7,.038,.014,49,36
2020-01-19 19,부산 중구,광복동,221112,.003,.6,.04,.011,63,47
2020-01-19 20,부산 중구,광복동,221112,.003,.6,.042,.01,63,47
2020-01-19 21,부산 중구,광복동,221112,.003,.6,.042,.01,67,49
2020-01-19 22,부산 중구,광복동,221112,.003,.6,.039,.012,75,51
2020-01-19 23,부산 중구,광복동,221112,.003,.6,.04,.012,64,49
2020-01-19 24,부산 중구,광복동,221112,.003,.6,.036,.013,59,43
2020-01-20 01,부산 중구,광복동,221112,.003,.6,.034,.014,63,42
2020-01-20 02,부산 중구,광복동,221112,.003,.6,.037,.011,64,42
2020-01-20 03,부산 중구,광복동,221112,.003,.6,.037,.009,72,51
2020-01-20 04,부산 중구,광복동,221112,.003,.6,.038,.007,77,58
2020-01-20 05,부산 중구,광복동,221112,.003,.5,.035,.008,65,45
2020-01-20 06,부산 중구,광복동,221112,.003,.5,.031,.01,54,39
2020-01-20 07,부산 중구,광복동,221112,.003,.6,.021,.018,53,35
2020-01-20 08,부산 중구,광복동,221112,.003,.7,.007,.032,58,39
2020-01-20 09,부산 중구,광복동,221112,.003,.6,.012,.027,59,38
2020-01-20 10,부산 중구,광복동,221112,.003,.6,.02,.019,61,41
2020-01-20 11,부산 중구,광복동,221112,.003,.6,.025,.015,63,39
2020-01-20 12,부산 중구,광복동,221112,.003,.6,.025,.016,55,36
2020-01-20 13,부산 중구,광복동,221112,.003,.5,.031,.012,61,37
2020-01-20 14,부산 중구,광복동,221112,.003,.5,.037,.011,50,31
2020-01-20 15,부산 중구,광복동,221112,.003,.5,.037,.012,57,35
2020-01-20 16,부산 중구,광복동,221112,.003,.5,.032,.015,53,34
2020-01-20 17,부산 중구,광복동,221112,.002,.5,.031,.011,50,31
2020-01-20 18,부산 중구,광복동,221112,.002,.5,.03,.012,37,18
2020-01-20 19,부산 중구,광복동,221112,.002,.5,.025,.017,35,16
2020-01-20 20,부산 중구,광복동,221112,.002,.6,.021,.02,42,15
2020-01-20 21,부산 중구,광복동,221112,.002,.5,.024,.017,45,19
2020-01-20 22,부산 중구,광복동,221112,.003,.6,.024,.018,41,20
2020-01-20 23,부산 중구,광복동,221112,.003,.6,.028,.015,48,26
2020-01-20 24,부산 중구,광복동,221112,.003,.5,.031,.012,43,24
2020-01-21 01,부산 중구,광복동,221112,.003,.5,.031,.011,43,22
2020-01-21 02,부산 중구,광복동,221112,.003,.5,.029,.011,47,29
2020-01-21 03,부산 중구,광복동,221112,.003,.5,.031,.009,43,29
2020-01-21 04,부산 중구,광복동,221112,.003,.4,.029,.009,45,27
2020-01-21 05,부산 중구,광복동,221112,.003,.4,.027,.008,34,19
2020-01-21 06,부산 중구,광복동,221112,.003,.3,.03,.006,32,12
2020-01-21 07,부산 중구,광복동,221112,.003,.4,.025,.011,22,11
2020-01-21 08,부산 중구,광복동,221112,.003,.4,.019,.017,19,8
2020-01-21 09,부산 중구,광복동,221112,.003,.4,.013,.024,24,4
2020-01-21 10,부산 중구,광복동,221112,.003,.5,.013,.026,33,7
2020-01-21 11,부산 중구,광복동,221112,.003,.4,.017,.023,36,17
2020-01-21 12,부산 중구,광복동,221112,.004,.4,.016,.024,32,21
2020-01-21 13,부산 중구,광복동,221112,.003,.4,.029,.013,36,24
2020-01-21 14,부산 중구,광복동,221112,.004,.4,.03,.012,32,21
2020-01-21 15,부산 중구,광복동,221112,.004,.4,.029,.013,44,20
2020-01-21 16,부산 중구,광복동,221112,,,,,36,19
2020-01-21 17,부산 중구,광복동,221112,.003,.4,.028,.014,28,15
2020-01-21 18,부산 중구,광복동,221112,.003,.4,.027,.016,30,13
2020-01-21 19,부산 중구,광복동,221112,.003,.5,.02,.023,21,12
2020-01-21 20,부산 중구,광복동,221112,.003,.5,.014,.029,33,12
2020-01-21 21,부산 중구,광복동,221112,.003,.5,.011,.031,25,14
2020-01-21 22,부산 중구,광복동,221112,.002,.5,.009,.032,23,10
2020-01-21 23,부산 중구,광복동,221112,.002,.5,.011,.03,24,7
2020-01-21 24,부산 중구,광복동,221112,.002,.5,.007,.032,25,8
2020-01-22 01,부산 중구,광복동,221112,.002,.5,.005,.034,26,7
2020-01-22 02,부산 중구,광복동,221112,.003,.5,.005,.033,30,11
2020-01-22 03,부산 중구,광복동,221112,.003,.6,.002,.039,24,13
2020-01-22 04,부산 중구,광복동,221112,.003,.5,.003,.037,27,13
2020-01-22 05,부산 중구,광복동,221112,.002,.5,.005,.032,25,10
2020-01-22 06,부산 중구,광복동,221112,.003,.5,.004,.032,21,10
2020-01-22 07,부산 중구,광복동,221112,.01,.6,.003,.033,24,13
2020-01-22 08,부산 중구,광복동,221112,.009,.6,.003,.038,61,46
2020-01-22 09,부산 중구,광복동,221112,.01,.7,.003,.041,45,17
2020-01-22 10,부산 중구,광복동,221112,.013,.7,.002,.046,52,21
2020-01-22 11,부산 중구,광복동,221112,.007,.6,.003,.056,62,29
2020-01-22 12,부산 중구,광복동,221112,.008,.6,.003,.05,53,22
2020-01-22 13,부산 중구,광복동,221112,.004,.6,.006,.054,48,24
2020-01-22 14,부산 중구,광복동,221112,.004,.6,.006,.041,27,16
2020-01-22 15,부산 중구,광복동,221112,.004,.6,.004,.042,29,17
2020-01-22 16,부산 중구,광복동,221112,.004,.6,.005,.042,27,20
2020-01-22 17,부산 중구,광복동,221112,.004,.6,.006,.04,34,17
2020-01-22 18,부산 중구,광복동,221112,.003,.5,.007,.035,19,16
2020-01-22 19,부산 중구,광복동,221112,.003,.5,.007,.032,20,16
2020-01-22 20,부산 중구,광복동,221112,.003,.5,.009,.027,20,15
2020-01-22 21,부산 중구,광복동,221112,.003,.5,.008,.027,19,15
2020-01-22 22,부산 중구,광복동,221112,.003,.5,.009,.026,18,14
2020-01-22 23,부산 중구,광복동,221112,.004,.5,.013,.02,17,16
2020-01-22 24,부산 중구,광복동,221112,.003,.4,.015,.017,13,13
2020-01-23 01,부산 중구,광복동,221112,.003,.4,.018,.014,11,12
2020-01-23 02,부산 중구,광복동,221112,.003,.4,.022,.011,14,11
2020-01-23 03,부산 중구,광복동,221112,.003,.4,.023,.011,5,9
2020-01-23 04,부산 중구,광복동,221112,.003,.4,.024,.009,7,8
2020-01-23 05,부산 중구,광복동,221112,.003,.4,.025,.009,11,10
2020-01-23 06,부산 중구,광복동,221112,.003,.4,.026,.008,20,11
2020-01-23 07,부산 중구,광복동,221112,.003,.4,.023,.011,12,11
2020-01-23 08,부산 중구,광복동,221112,.003,.4,.021,.014,8,7
2020-01-23 09,부산 중구,광복동,221112,.003,.4,.02,.015,4,3
2020-01-23 10,부산 중구,광복동,221112,.003,.4,.017,.018,4,2
2020-01-23 11,부산 중구,광복동,221112,.003,.5,.011,.023,3,4
2020-01-23 12,부산 중구,광복동,221112,.003,.6,.007,.026,5,7
2020-01-23 13,부산 중구,광복동,221112,.003,.6,.009,.024,19,11
2020-01-23 14,부산 중구,광복동,221112,.003,.6,.011,.023,15,14
2020-01-23 15,부산 중구,광복동,221112,.002,.6,.008,.025,18,14
2020-01-23 16,부산 중구,광복동,221112,.002,.6,.007,.025,19,14
2020-01-23 17,부산 중구,광복동,221112,.003,.6,.005,.028,19,19
2020-01-23 18,부산 중구,광복동,221112,.002,.6,.004,.029,22,20
2020-01-23 19,부산 중구,광복동,221112,.003,.7,.002,.03,24,20
2020-01-23 20,부산 중구,광복동,221112,.002,.6,.003,.029,27,20
2020-01-23 21,부산 중구,광복동,221112,.002,.5,.006,.024,33,24
2020-01-23 22,부산 중구,광복동,221112,.002,.5,.004,.023,26,21
2020-01-23 23,부산 중구,광복동,221112,.002,.5,.006,.021,26,23
2020-01-23 24,부산 중구,광복동,221112,.002,.4,.014,.015,20,19
2020-01-24 01,부산 중구,광복동,221112,.002,.4,.018,.011,17,16
2020-01-24 02,부산 중구,광복동,221112,.002,.4,.017,.011,11,13
2020-01-24 03,부산 중구,광복동,221112,.002,.4,.019,.011,20,14
2020-01-24 04,부산 중구,광복동,221112,.002,.4,.022,.008,17,13
2020-01-24 05,부산 중구,광복동,221112,.002,.4,.021,.009,19,17
2020-01-24 06,부산 중구,광복동,221112,.002,.4,.018,.012,18,13
2020-01-24 07,부산 중구,광복동,221112,.003,.4,.007,.021,25,14
2020-01-24 08,부산 중구,광복동,221112,.003,.5,.011,.019,30,19
2020-01-24 09,부산 중구,광복동,221112,.003,.5,.011,.02,28,19
2020-01-24 10,부산 중구,광복동,221112,.003,.5,.021,.017,32,23
2020-01-24 11,부산 중구,광복동,221112,.003,.5,.025,.014,33,29
2020-01-24 12,부산 중구,광복동,221112,.003,.5,.03,.012,36,26
2020-01-24 13,부산 중구,광복동,221112,.005,.5,.033,.012,33,18
2020-01-24 14,부산 중구,광복동,221112,.006,.5,.036,.013,36,22
2020-01-24 15,부산 중구,광복동,221112,.006,.5,.038,.012,46,30
2020-01-24 16,부산 중구,광복동,221112,.005,.5,.04,.011,41,27
2020-01-24 17,부산 중구,광복동,221112,.004,.4,.04,.012,40,21
2020-01-24 18,부산 중구,광복동,221112,.003,.5,.036,.013,32,13
2020-01-24 19,부산 중구,광복동,221112,.003,.5,.03,.015,36,20
2020-01-24 20,부산 중구,광복동,221112,.002,.4,.031,.012,44,18
2020-01-24 21,부산 중구,광복동,221112,.002,.4,.031,.012,43,20
2020-01-24 22,부산 중구,광복동,221112,.002,.4,.031,.011,40,16
2020-01-24 23,부산 중구,광복동,221112,.002,.4,.033,.009,34,15
2020-01-24 24,부산 중구,광복동,221112,.002,.4,.034,.008,30,15
2020-01-25 01,부산 중구,광복동,221112,.002,.4,.034,.007,36,14
2020-01-25 02,부산 중구,광복동,221112,.002,.4,.035,.006,30,14
2020-01-25 03,부산 중구,광복동,221112,.002,.4,.034,.006,27,13
2020-01-25 04,부산 중구,광복동,221112,.002,.4,.033,.006,28,15
2020-01-25 05,부산 중구,광복동,221112,.002,.4,.034,.006,26,13
2020-01-25 06,부산 중구,광복동,221112,.002,.4,.035,.006,28,13
2020-01-25 07,부산 중구,광복동,221112,.002,.4,.033,.007,26,11
2020-01-25 08,부산 중구,광복동,221112,.002,.4,.03,.009,23,9
2020-01-25 09,부산 중구,광복동,221112,.002,.4,.026,.013,24,8
2020-01-25 10,부산 중구,광복동,221112,.002,.4,.028,.012,22,7
2020-01-25 11,부산 중구,광복동,221112,.002,.4,.03,.01,17,7
2020-01-25 12,부산 중구,광복동,221112,.002,.4,.031,.009,19,8
2020-01-25 13,부산 중구,광복동,221112,.003,.3,.033,.007,20,9
2020-01-25 14,부산 중구,광복동,221112,.002,.4,.034,.007,26,8
2020-01-25 15,부산 중구,광복동,221112,.003,.3,.032,.009,17,9
2020-01-25 16,부산 중구,광복동,221112,.002,.3,.033,.008,20,10
2020-01-25 17,부산 중구,광복동,221112,.002,.3,.032,.009,16,9
2020-01-25 18,부산 중구,광복동,221112,.002,.4,.027,.013,17,7
2020-01-25 19,부산 중구,광복동,221112,.002,.4,.025,.014,19,5
2020-01-25 20,부산 중구,광복동,221112,.002,.4,.026,.013,22,4
2020-01-25 21,부산 중구,광복동,221112,.002,.4,.025,.013,18,3
2020-01-25 22,부산 중구,광복동,221112,.002,.4,.027,.011,22,4
2020-01-25 23,부산 중구,광복동,221112,.003,.3,.027,.01,13,5
2020-01-25 24,부산 중구,광복동,221112,.003,.3,.028,.01,16,5
2020-01-26 01,부산 중구,광복동,221112,.003,.3,.03,.008,10,6
2020-01-26 02,부산 중구,광복동,221112,.003,.3,.03,.008,10,6
2020-01-26 03,부산 중구,광복동,221112,.003,.3,.031,.007,15,3
2020-01-26 04,부산 중구,광복동,221112,.004,.3,.032,.007,10,3
2020-01-26 05,부산 중구,광복동,221112,.004,.3,.031,.007,10,6
2020-01-26 06,부산 중구,광복동,221112,.003,.3,.032,.006,10,6
2020-01-26 07,부산 중구,광복동,221112,.002,.3,.031,.007,9,2
2020-01-26 08,부산 중구,광복동,221112,.002,.3,.03,.007,7,2
2020-01-26 09,부산 중구,광복동,221112,.002,.4,.028,.01,5,2
2020-01-26 10,부산 중구,광복동,221112,.003,.4,.028,.01,8,2
2020-01-26 11,부산 중구,광복동,221112,.003,.4,.028,.011,12,7
2020-01-26 12,부산 중구,광복동,221112,.004,.4,.03,.009,17,9
2020-01-26 13,부산 중구,광복동,221112,.004,.4,.031,.01,22,10
2020-01-26 14,부산 중구,광복동,221112,.003,.4,.03,.01,13,10
2020-01-26 15,부산 중구,광복동,221112,.003,.4,.031,.01,16,10
2020-01-26 16,부산 중구,광복동,221112,.003,.4,.031,.009,18,10
2020-01-26 17,부산 중구,광복동,221112,.003,.4,.029,.01,10,8
2020-01-26 18,부산 중구,광복동,221112,.003,.4,.028,.011,17,5
2020-01-26 19,부산 중구,광복동,221112,.004,.4,.027,.012,19,2
2020-01-26 20,부산 중구,광복동,221112,.004,.4,.03,.011,16,3
2020-01-26 21,부산 중구,광복동,221112,.004,.4,.031,.009,19,5
2020-01-26 22,부산 중구,광복동,221112,.003,.3,.03,.01,15,4
2020-01-26 23,부산 중구,광복동,221112,.002,.3,.033,.007,14,5
2020-01-26 24,부산 중구,광복동,221112,.002,.3,.034,.006,8,3
2020-01-27 01,부산 중구,광복동,221112,.002,.3,.034,.005,9,4
2020-01-27 02,부산 중구,광복동,221112,.002,.3,.034,.004,11,2
2020-01-27 03,부산 중구,광복동,221112,.002,.3,.035,.005,9,2
2020-01-27 04,부산 중구,광복동,221112,.002,.3,.035,.005,9,2
2020-01-27 05,부산 중구,광복동,221112,.002,.3,.035,.004,10,2
2020-01-27 06,부산 중구,광복동,221112,.002,.3,.034,.005,10,5
2020-01-27 07,부산 중구,광복동,221112,.002,.3,.034,.006,10,2
2020-01-27 08,부산 중구,광복동,221112,.002,.3,.035,.006,10,2
2020-01-27 09,부산 중구,광복동,221112,.002,.3,.034,.007,10,3
2020-01-27 10,부산 중구,광복동,221112,.002,.3,.033,.007,12,2
2020-01-27 11,부산 중구,광복동,221112,.002,.3,.034,.007,11,2
2020-01-27 12,부산 중구,광복동,221112,.002,.3,.035,.007,10,2
2020-01-27 13,부산 중구,광복동,221112,.002,.3,.035,.008,10,2
2020-01-27 14,부산 중구,광복동,221112,.002,.3,.035,.007,8,2
2020-01-27 15,부산 중구,광복동,221112,.002,.3,.035,.007,4,2
2020-01-27 16,부산 중구,광복동,221112,.002,.3,.034,.007,2,2
2020-01-27 17,부산 중구,광복동,221112,.002,.3,.033,.008,2,2
2020-01-27 18,부산 중구,광복동,221112,.002,.3,.031,.009,2,2
2020-01-27 19,부산 중구,광복동,221112,.002,.3,.03,.01,2,3
2020-01-27 20,부산 중구,광복동,221112,.002,.3,.032,.008,4,6
2020-01-27 21,부산 중구,광복동,221112,.002,.3,.032,.007,6,4
2020-01-27 22,부산 중구,광복동,221112,.002,.3,.033,.007,5,4
2020-01-27 23,부산 중구,광복동,221112,.002,.3,.034,.006,2,2
2020-01-27 24,부산 중구,광복동,221112,.002,.3,.036,.005,2,2
2020-01-28 01,부산 중구,광복동,221112,.002,.3,.037,.004,2,4
2020-01-28 02,부산 중구,광복동,221112,.002,.3,.037,.004,2,4
2020-01-28 03,부산 중구,광복동,221112,.002,.3,.037,.004,2,2
2020-01-28 04,부산 중구,광복동,221112,.002,.3,.038,.004,2,2
2020-01-28 05,부산 중구,광복동,221112,.002,.3,.038,.004,2,2
2020-01-28 06,부산 중구,광복동,221112,.002,.3,.037,.004,3,2
2020-01-28 07,부산 중구,광복동,221112,.002,.3,.035,.005,6,2
2020-01-28 08,부산 중구,광복동,221112,.002,.3,.034,.006,4,2
2020-01-28 09,부산 중구,광복동,221112,.002,.3,.033,.007,2,3
2020-01-28 10,부산 중구,광복동,221112,.002,.3,.031,.008,4,2
2020-01-28 11,부산 중구,광복동,221112,.002,.4,.031,.008,5,2
2020-01-28 12,부산 중구,광복동,221112,.002,.4,.029,.009,5,7
2020-01-28 13,부산 중구,광복동,221112,.002,.4,.029,.009,7,10
2020-01-28 14,부산 중구,광복동,221112,.002,.4,.03,.009,5,10
2020-01-28 15,부산 중구,광복동,221112,.002,.4,.031,.008,7,8
2020-01-28 16,부산 중구,광복동,221112,.002,.3,.032,.008,8,8
2020-01-28 17,부산 중구,광복동,221112,.002,.4,.031,.009,7,7
2020-01-28 18,부산 중구,광복동,221112,.002,.4,.026,.013,8,7
2020-01-28 19,부산 중구,광복동,221112,.002,.4,.026,.012,10,6
2020-01-28 20,부산 중구,광복동,221112,.002,.4,.023,.016,14,7
2020-01-28 21,부산 중구,광복동,221112,.002,.4,.024,.015,17,8
2020-01-28 22,부산 중구,광복동,221112,,.3,.026,.012,10,8
2020-01-28 23,부산 중구,광복동,221112,,.4,.021,.016,7,6
2020-01-28 24,부산 중구,광복동,221112,,.4,.025,.012,8,2
2020-01-29 01,부산 중구,광복동,221112,,.3,.026,.011,8,3
2020-01-29 02,부산 중구,광복동,221112,,.3,.031,.006,10,7
2020-01-29 03,부산 중구,광복동,221112,,.3,.033,.005,12,5
2020-01-29 04,부산 중구,광복동,221112,,.3,.034,.005,9,3
2020-01-29 05,부산 중구,광복동,221112,,.3,.032,.006,15,5
2020-01-29 06,부산 중구,광복동,221112,,.4,.028,.009,15,6
2020-01-29 07,부산 중구,광복동,221112,,.4,.019,.015,14,7
2020-01-29 08,부산 중구,광복동,221112,,.4,.016,.019,15,9
2020-01-29 09,부산 중구,광복동,221112,.003,.4,.012,.023,18,9
2020-01-29 10,부산 중구,광복동,221112,.003,.4,.023,.014,21,11
2020-01-29 11,부산 중구,광복동,221112,.002,.4,.024,.014,20,12
2020-01-29 12,부산 중구,광복동,221112,.002,.4,.028,.011,22,12
2020-01-29 13,부산 중구,광복동,221112,.003,.4,.025,.014,19,13
2020-01-29 14,부산 중구,광복동,221112,,,,,25,12
2020-01-29 15,부산 중구,광복동,221112,,,,,28,17
2020-01-29 16,부산 중구,광복동,221112,.003,.4,.013,.021,33,15
2020-01-29 17,부산 중구,광복동,221112,.003,.4,.014,.02,22,12
2020-01-29 18,부산 중구,광복동,221112,.004,.4,.012,.022,21,11
2020-01-29 19,부산 중구,광복동,221112,.003,.4,.018,.016,22,9
2020-01-29 20,부산 중구,광복동,221112,.003,.4,.021,.013,23,6
2020-01-29 21,부산 중구,광복동,221112,.003,.4,.017,.016,23,9
2020-01-29 22,부산 중구,광복동,221112,.003,.4,.018,.015,25,10
2020-01-29 23,부산 중구,광복동,221112,.003,.4,.022,.011,25,8
2020-01-29 24,부산 중구,광복동,221112,.003,.4,.021,.012,16,5
2020-01-30 01,부산 중구,광복동,221112,.003,.4,.021,.011,17,4
2020-01-30 02,부산 중구,광복동,221112,.002,.3,.025,.008,9,3
2020-01-30 03,부산 중구,광복동,221112,.002,.3,.028,.006,9,5
2020-01-30 04,부산 중구,광복동,221112,.002,.3,.031,.004,10,5
2020-01-30 05,부산 중구,광복동,221112,.002,.3,.03,.005,16,4
2020-01-30 06,부산 중구,광복동,221112,.002,.3,.029,.006,14,5
2020-01-30 07,부산 중구,광복동,221112,.002,.4,.024,.01,15,3
2020-01-30 08,부산 중구,광복동,221112,.002,.3,.022,.012,22,7
2020-01-30 09,부산 중구,광복동,221112,.002,.3,.022,.013,12,9
2020-01-30 10,부산 중구,광복동,221112,.002,.4,.024,.012,21,7
2020-01-30 11,부산 중구,광복동,221112,.002,.4,.024,.013,27,10
2020-01-30 12,부산 중구,광복동,221112,.002,.3,.031,.009,24,11
2020-01-30 13,부산 중구,광복동,221112,.002,.3,.034,.007,20,13
2020-01-30 14,부산 중구,광복동,221112,.002,.3,.035,.007,16,12
2020-01-30 15,부산 중구,광복동,221112,.002,.3,.033,.008,13,11
2020-01-30 16,부산 중구,광복동,221112,.004,.4,.025,.015,16,11
2020-01-30 17,부산 중구,광복동,221112,.004,.4,.021,.02,27,10
2020-01-30 18,부산 중구,광복동,221112,.003,.4,.023,.016,26,9
2020-01-30 19,부산 중구,광복동,221112,.003,.4,.022,.015,14,10
2020-01-30 20,부산 중구,광복동,221112,.003,.4,.021,.016,18,6
2020-01-30 21,부산 중구,광복동,221112,.003,.4,.024,.013,16,7
2020-01-30 22,부산 중구,광복동,221112,.003,.4,.023,.013,18,8
2020-01-30 23,부산 중구,광복동,221112,.003,.4,.018,.017,18,7
2020-01-30 24,부산 중구,광복동,221112,.003,.5,.02,.015,18,7
2020-01-31 01,부산 중구,광복동,221112,.004,.5,.021,.014,20,5
2020-01-31 02,부산 중구,광복동,221112,.003,.5,.023,.011,17,7
2020-01-31 03,부산 중구,광복동,221112,.003,.4,.024,.01,15,7
2020-01-31 04,부산 중구,광복동,221112,.002,.3,.027,.007,5,6
2020-01-31 05,부산 중구,광복동,221112,.002,.4,.024,.01,2,3
2020-01-31 06,부산 중구,광복동,221112,.002,.4,.019,.014,3,3
2020-01-31 07,부산 중구,광복동,221112,.002,.4,.016,.018,7,6
2020-01-31 08,부산 중구,광복동,221112,.003,.4,.01,.024,10,4
2020-01-31 09,부산 중구,광복동,221112,.003,.4,.013,.021,16,4
2020-01-31 10,부산 중구,광복동,221112,.004,.4,.01,.027,21,7
2020-01-31 11,부산 중구,광복동,221112,.005,.4,.012,.026,21,11
2020-01-31 12,부산 중구,광복동,221112,.003,.4,.02,.019,38,19
2020-01-31 13,부산 중구,광복동,221112,.003,.4,.028,.012,41,21
2020-01-31 14,부산 중구,광복동,221112,.003,.4,.036,.008,31,23
