날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-06-04 12,부산 중구,광복동,221112,.003,.5,.052,.017,48,24
2020-06-04 13,부산 중구,광복동,221112,.004,.5,.057,.015,50,29
2020-06-04 14,부산 중구,광복동,221112,.003,.4,.052,.016,46,30
2020-06-04 15,부산 중구,광복동,221112,.004,.4,.044,.016,55,29
2020-06-04 16,부산 중구,광복동,221112,.003,.4,.039,.017,31,22
2020-06-04 17,부산 중구,광복동,221112,.003,.4,.042,.015,31,18
2020-06-04 18,부산 중구,광복동,221112,.003,.4,.042,.015,33,12
2020-06-04 19,부산 중구,광복동,221112,.003,.4,.04,.016,31,12
2020-06-04 20,부산 중구,광복동,221112,.003,.3,.038,.016,33,16
2020-06-04 21,부산 중구,광복동,221112,.003,.4,.034,.018,33,17
2020-06-04 22,부산 중구,광복동,221112,.004,.4,.029,.02,34,18
2020-06-04 23,부산 중구,광복동,221112,.004,.3,.03,.018,32,12
2020-06-04 24,부산 중구,광복동,221112,.004,.3,.039,.012,31,16
2020-06-05 01,부산 중구,광복동,221112,.004,.3,.042,.008,29,15
2020-06-05 02,부산 중구,광복동,221112,.004,.4,.037,.01,27,15
2020-06-05 03,부산 중구,광복동,221112,.004,.4,.026,.017,31,17
2020-06-05 04,부산 중구,광복동,221112,.004,.4,.021,.02,31,22
2020-06-05 05,부산 중구,광복동,221112,.004,.4,.02,.02,40,24
2020-06-05 06,부산 중구,광복동,221112,.004,.4,.015,.024,42,25
2020-06-05 07,부산 중구,광복동,221112,.005,.5,.011,.027,35,15
2020-06-05 08,부산 중구,광복동,221112,.006,.6,.009,.031,44,29
2020-06-05 09,부산 중구,광복동,221112,.007,.5,.009,.036,60,32
2020-06-05 10,부산 중구,광복동,221112,.005,.4,.019,.03,51,30
2020-06-05 11,부산 중구,광복동,221112,.006,.4,.021,.027,46,19
2020-06-05 12,부산 중구,광복동,221112,.005,.4,.023,.022,43,17
2020-06-05 13,부산 중구,광복동,221112,.004,.4,.019,.021,32,17
2020-06-05 14,부산 중구,광복동,221112,.005,.4,.024,.021,29,17
2020-06-05 15,부산 중구,광복동,221112,.005,.4,.034,.02,31,18
2020-06-05 16,부산 중구,광복동,221112,.005,.4,.027,.023,40,23
2020-06-05 17,부산 중구,광복동,221112,.006,.3,.015,.025,31,19
2020-06-05 18,부산 중구,광복동,221112,.005,.3,.017,.025,21,18
2020-06-05 19,부산 중구,광복동,221112,.004,.4,.022,.028,21,12
2020-06-05 20,부산 중구,광복동,221112,.005,.4,.032,.023,37,19
2020-06-05 21,부산 중구,광복동,221112,.004,.4,.044,.012,68,32
2020-06-05 22,부산 중구,광복동,221112,.004,.4,.042,.015,69,20
2020-06-05 23,부산 중구,광복동,221112,.003,.4,.042,.012,65,22
2020-06-05 24,부산 중구,광복동,221112,.003,.4,.039,.013,60,28
2020-06-06 01,부산 중구,광복동,221112,.003,.4,.044,.01,64,26
2020-06-06 02,부산 중구,광복동,221112,.004,.4,.043,.011,57,24
2020-06-06 03,부산 중구,광복동,221112,.007,.4,.03,.02,53,24
2020-06-06 04,부산 중구,광복동,221112,.008,.4,.032,.018,61,31
2020-06-06 05,부산 중구,광복동,221112,.008,.5,.025,.02,64,25
2020-06-06 06,부산 중구,광복동,221112,.006,.5,.035,.01,69,33
2020-06-06 07,부산 중구,광복동,221112,.006,.5,.024,.023,66,35
2020-06-06 08,부산 중구,광복동,221112,.007,.5,.031,.021,70,40
2020-06-06 09,부산 중구,광복동,221112,.008,.5,.036,.021,66,30
2020-06-06 10,부산 중구,광복동,221112,.006,.4,.039,.019,63,34
2020-06-06 11,부산 중구,광복동,221112,.005,.4,.048,.014,64,33
2020-06-06 12,부산 중구,광복동,221112,.005,.4,.054,.012,68,33
2020-06-06 13,부산 중구,광복동,221112,.005,.4,.059,.011,80,34
2020-06-06 14,부산 중구,광복동,221112,.004,.4,.063,.011,78,40
2020-06-06 15,부산 중구,광복동,221112,.005,.4,.052,.014,76,32
2020-06-06 16,부산 중구,광복동,221112,.004,.4,.045,.014,62,32
2020-06-06 17,부산 중구,광복동,221112,.004,.4,.046,.013,62,21
2020-06-06 18,부산 중구,광복동,221112,.004,.4,.045,.012,64,21
2020-06-06 19,부산 중구,광복동,221112,.004,.4,.04,.015,62,17
2020-06-06 20,부산 중구,광복동,221112,.004,.4,.042,.011,60,19
2020-06-06 21,부산 중구,광복동,221112,.006,.4,.04,.01,43,19
2020-06-06 22,부산 중구,광복동,221112,.008,.4,.033,.011,35,10
2020-06-06 23,부산 중구,광복동,221112,.007,.4,.029,.012,22,10
2020-06-06 24,부산 중구,광복동,221112,.006,.3,.031,.011,19,5
