날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-02-04 12,부산 중구,광복동,221112,.003,.4,.025,.014,43,25
2020-02-04 13,부산 중구,광복동,221112,.003,.4,.027,.013,30,21
2020-02-04 14,부산 중구,광복동,221112,.003,.4,.035,.011,31,25
2020-02-04 15,부산 중구,광복동,221112,.004,.4,.033,.013,30,24
2020-02-04 16,부산 중구,광복동,221112,.003,.4,.035,.011,34,26
2020-02-04 17,부산 중구,광복동,221112,.003,.4,.032,.014,29,19
2020-02-04 18,부산 중구,광복동,221112,.003,.4,.032,.014,36,22
2020-02-04 19,부산 중구,광복동,221112,.003,.5,.027,.018,29,20
2020-02-04 20,부산 중구,광복동,221112,.004,.5,.019,.022,33,19
2020-02-04 21,부산 중구,광복동,221112,.006,.6,.024,.02,24,18
2020-02-04 22,부산 중구,광복동,221112,.005,.5,.029,.015,29,18
2020-02-04 23,부산 중구,광복동,221112,.004,.4,.035,.01,24,17
2020-02-04 24,부산 중구,광복동,221112,.004,.4,.039,.008,30,15
2020-02-05 01,부산 중구,광복동,221112,.003,.4,.04,.008,42,26
2020-02-05 02,부산 중구,광복동,221112,.003,.4,.041,.007,43,24
2020-02-05 03,부산 중구,광복동,221112,.003,.4,.041,.005,38,24
2020-02-05 04,부산 중구,광복동,221112,.003,.4,.04,.005,27,17
2020-02-05 05,부산 중구,광복동,221112,.002,.4,.04,.005,26,17
2020-02-05 06,부산 중구,광복동,221112,.002,.5,.039,.005,38,21
2020-02-05 07,부산 중구,광복동,221112,.002,.5,.034,.008,44,34
2020-02-05 08,부산 중구,광복동,221112,.002,.4,.028,.011,44,35
2020-02-05 09,부산 중구,광복동,221112,.002,.4,.028,.011,43,28
2020-02-05 10,부산 중구,광복동,221112,.002,.3,.033,.007,29,15
2020-02-05 11,부산 중구,광복동,221112,.003,.3,.033,.008,28,8
2020-02-05 12,부산 중구,광복동,221112,.003,.3,.033,.007,22,5
2020-02-05 13,부산 중구,광복동,221112,.003,.3,.034,.006,16,7
2020-02-05 14,부산 중구,광복동,221112,.002,.3,.035,.006,18,5
2020-02-05 15,부산 중구,광복동,221112,.002,.3,.035,.006,16,5
2020-02-05 16,부산 중구,광복동,221112,.002,.3,.034,.007,14,8
2020-02-05 17,부산 중구,광복동,221112,.002,.3,.032,.008,23,10
2020-02-05 18,부산 중구,광복동,221112,.002,.3,.028,.011,25,11
2020-02-05 19,부산 중구,광복동,221112,.002,.3,.024,.014,14,11
2020-02-05 20,부산 중구,광복동,221112,.003,.3,.024,.015,17,8
2020-02-05 21,부산 중구,광복동,221112,.002,.3,.024,.014,13,10
2020-02-05 22,부산 중구,광복동,221112,.002,.3,.027,.01,18,9
2020-02-05 23,부산 중구,광복동,221112,.002,.3,.027,.009,17,
2020-02-05 24,부산 중구,광복동,221112,.002,.3,.032,.006,11,3
2020-02-06 01,부산 중구,광복동,221112,.003,.3,.032,.006,10,4
2020-02-06 02,부산 중구,광복동,221112,.003,.3,.029,.008,10,3
2020-02-06 03,부산 중구,광복동,221112,.003,.3,.029,.007,11,
2020-02-06 04,부산 중구,광복동,221112,.003,.3,.028,.007,12,
2020-02-06 05,부산 중구,광복동,221112,.003,.3,.027,.007,17,
2020-02-06 06,부산 중구,광복동,221112,.003,.3,.024,.009,26,
2020-02-06 07,부산 중구,광복동,221112,.003,.4,.02,.013,19,4
2020-02-06 08,부산 중구,광복동,221112,.003,.4,.013,.02,20,9
2020-02-06 09,부산 중구,광복동,221112,.003,.4,.012,.021,22,11
2020-02-06 10,부산 중구,광복동,221112,.003,.4,.015,.021,31,12
2020-02-06 11,부산 중구,광복동,221112,.003,.4,.017,.02,30,14
2020-02-06 12,부산 중구,광복동,221112,.003,.4,.022,.016,43,26
2020-02-06 13,부산 중구,광복동,221112,.004,.4,.021,.017,28,21
2020-02-06 14,부산 중구,광복동,221112,.003,.3,.03,.011,42,21
2020-02-06 15,부산 중구,광복동,221112,.003,.3,.034,.009,28,21
2020-02-06 16,부산 중구,광복동,221112,.003,.3,.032,.01,20,16
2020-02-06 17,부산 중구,광복동,221112,.003,.3,.03,.012,14,12
2020-02-06 18,부산 중구,광복동,221112,.004,.4,.017,.024,12,12
2020-02-06 19,부산 중구,광복동,221112,.004,.5,.005,.035,27,17
2020-02-06 20,부산 중구,광복동,221112,.004,.5,.006,.031,33,19
2020-02-06 21,부산 중구,광복동,221112,.004,.4,.01,.024,28,14
2020-02-06 22,부산 중구,광복동,221112,.003,.4,.012,.021,22,13
2020-02-06 23,부산 중구,광복동,221112,.003,.4,.017,.015,15,10
2020-02-06 24,부산 중구,광복동,221112,.004,.4,.016,.016,14,8
2020-02-07 01,부산 중구,광복동,221112,.003,.4,.015,.016,17,6
2020-02-07 02,부산 중구,광복동,221112,.003,.3,.022,.01,17,7
