날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-04-04 11,부산 중구,광복동,221112,.004,.3,.044,.014,52,26
2020-04-04 12,부산 중구,광복동,221112,.004,.3,.047,.014,61,27
2020-04-04 13,부산 중구,광복동,221112,.003,.3,.056,.008,56,26
2020-04-04 14,부산 중구,광복동,221112,.004,.3,.058,.01,44,24
2020-04-04 15,부산 중구,광복동,221112,.004,.3,.06,.012,50,24
2020-04-04 16,부산 중구,광복동,221112,.004,.3,.058,.011,56,27
2020-04-04 17,부산 중구,광복동,221112,.003,.3,.042,.008,59,21
2020-04-04 18,부산 중구,광복동,221112,.003,.3,.04,.008,54,15
2020-04-04 19,부산 중구,광복동,221112,.003,.3,.037,.009,52,11
2020-04-04 20,부산 중구,광복동,221112,.003,.3,.037,.008,44,12
2020-04-04 21,부산 중구,광복동,221112,.004,.3,.033,.009,36,12
2020-04-04 22,부산 중구,광복동,221112,.006,.3,.033,.008,40,10
2020-04-04 23,부산 중구,광복동,221112,.005,.2,.031,.009,39,8
2020-04-04 24,부산 중구,광복동,221112,.003,.2,.033,.007,31,6
2020-04-05 01,부산 중구,광복동,221112,.003,.2,.034,.006,32,8
2020-04-05 02,부산 중구,광복동,221112,.003,.2,.035,.005,29,8
2020-04-05 03,부산 중구,광복동,221112,.003,.2,.036,.004,32,4
2020-04-05 04,부산 중구,광복동,221112,.003,.2,.034,.005,32,3
2020-04-05 05,부산 중구,광복동,221112,.003,.2,.034,.005,34,6
2020-04-05 06,부산 중구,광복동,221112,.002,.2,.032,.005,43,10
2020-04-05 07,부산 중구,광복동,221112,.003,.3,.03,.006,31,12
2020-04-05 08,부산 중구,광복동,221112,.003,.3,.031,.006,26,8
2020-04-05 09,부산 중구,광복동,221112,.003,.3,.031,.007,30,6
2020-04-05 10,부산 중구,광복동,221112,.003,.2,.035,.005,34,8
2020-04-05 11,부산 중구,광복동,221112,.003,.2,.038,.006,40,10
2020-04-05 12,부산 중구,광복동,221112,.003,.2,.041,.006,38,19
2020-04-05 13,부산 중구,광복동,221112,.003,.2,.043,.006,35,10
2020-04-05 14,부산 중구,광복동,221112,.003,.2,.046,.005,39,10
2020-04-05 15,부산 중구,광복동,221112,.003,.2,.047,.006,41,11
2020-04-05 16,부산 중구,광복동,221112,.003,.2,.048,.006,42,10
2020-04-05 17,부산 중구,광복동,221112,.003,.2,.048,.006,38,9
2020-04-05 18,부산 중구,광복동,221112,.003,.2,.048,.007,40,10
2020-04-05 19,부산 중구,광복동,221112,.003,.3,.047,.008,36,9
2020-04-05 20,부산 중구,광복동,221112,.003,.3,.044,.009,37,9
2020-04-05 21,부산 중구,광복동,221112,.003,.3,.046,.007,35,12
2020-04-05 22,부산 중구,광복동,221112,.003,.3,.039,.01,35,13
2020-04-05 23,부산 중구,광복동,221112,.003,.3,.031,.014,39,11
2020-04-05 24,부산 중구,광복동,221112,.003,.3,.031,.014,32,9
2020-04-06 01,부산 중구,광복동,221112,.004,.3,.041,.01,29,9
2020-04-06 02,부산 중구,광복동,221112,.003,.3,.044,.008,34,10
2020-04-06 03,부산 중구,광복동,221112,.003,.3,.042,.007,27,9
2020-04-06 04,부산 중구,광복동,221112,.003,.3,.035,.009,29,8
2020-04-06 05,부산 중구,광복동,221112,.003,.3,.04,.007,33,9
2020-04-06 06,부산 중구,광복동,221112,.003,.3,.038,.009,32,12
2020-04-06 07,부산 중구,광복동,221112,.004,.3,.022,.021,35,15
2020-04-06 08,부산 중구,광복동,221112,.005,.3,.024,.018,41,15
2020-04-06 09,부산 중구,광복동,221112,.005,.3,.027,.021,47,19
