날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-07-11 05,부산 중구,광복동,221112,.003,.4,.019,.012,25,15
2020-07-11 06,부산 중구,광복동,221112,.003,.4,.02,.013,24,19
2020-07-11 07,부산 중구,광복동,221112,.003,.4,.012,.02,21,17
2020-07-11 08,부산 중구,광복동,221112,.003,.4,.015,.018,26,18
2020-07-11 09,부산 중구,광복동,221112,.004,.4,.009,.022,28,22
2020-07-11 10,부산 중구,광복동,221112,.004,.4,.014,.022,41,29
2020-07-11 11,부산 중구,광복동,221112,.004,.5,.017,.022,33,23
2020-07-11 12,부산 중구,광복동,221112,.004,.4,.024,.015,42,30
2020-07-11 13,부산 중구,광복동,221112,.004,.3,.027,.012,20,13
2020-07-11 14,부산 중구,광복동,221112,.003,.3,.028,.01,15,10
2020-07-11 15,부산 중구,광복동,221112,.003,.4,.03,.009,15,15
2020-07-11 16,부산 중구,광복동,221112,.003,.4,.03,.01,20,9
2020-07-11 17,부산 중구,광복동,221112,.004,.4,.026,.014,14,8
2020-07-11 18,부산 중구,광복동,221112,.003,.4,.029,.012,15,7
2020-07-11 19,부산 중구,광복동,221112,.003,.4,.027,.012,11,6
2020-07-11 20,부산 중구,광복동,221112,.003,.3,.022,.012,14,5
2020-07-11 21,부산 중구,광복동,221112,.003,.3,.023,.012,20,8
2020-07-11 22,부산 중구,광복동,221112,.003,.3,.021,.012,19,10
2020-07-11 23,부산 중구,광복동,221112,.003,.3,.021,.011,12,7
2020-07-11 24,부산 중구,광복동,221112,.004,.3,.023,.01,17,7
2020-07-12 01,부산 중구,광복동,221112,.003,.3,.026,.007,13,6
2020-07-12 02,부산 중구,광복동,221112,.003,.3,.022,.01,13,5
2020-07-12 03,부산 중구,광복동,221112,.004,.3,.017,.014,13,7
2020-07-12 04,부산 중구,광복동,221112,.004,.3,.021,.011,17,10
2020-07-12 05,부산 중구,광복동,221112,.005,.3,.021,.012,18,15
2020-07-12 06,부산 중구,광복동,221112,.004,.3,.027,.008,21,16
2020-07-12 07,부산 중구,광복동,221112,.004,.3,.024,.009,19,17
2020-07-12 08,부산 중구,광복동,221112,.003,.3,.023,.01,15,11
2020-07-12 09,부산 중구,광복동,221112,.003,.3,.018,.012,12,10
