날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-09-04 12,부산 중구,광복동,221112,.004,.4,.066,.011,57,30
2020-09-04 13,부산 중구,광복동,221112,.003,.4,.068,.008,48,31
2020-09-04 14,부산 중구,광복동,221112,.003,.4,.072,.009,45,31
2020-09-04 15,부산 중구,광복동,221112,.003,.4,.072,.01,52,34
2020-09-04 16,부산 중구,광복동,221112,.003,.4,.073,.01,47,24
2020-09-04 17,부산 중구,광복동,221112,.003,.4,.075,.009,46,28
2020-09-04 18,부산 중구,광복동,221112,.003,.4,.071,.009,45,19
2020-09-04 19,부산 중구,광복동,221112,.003,.4,.069,.011,43,22
2020-09-04 20,부산 중구,광복동,221112,.003,.4,.065,.012,46,24
2020-09-04 21,부산 중구,광복동,221112,.003,.4,.061,.014,43,26
2020-09-04 22,부산 중구,광복동,221112,.003,.5,.046,.017,48,29
2020-09-04 23,부산 중구,광복동,221112,.003,.4,.05,.013,47,21
2020-09-04 24,부산 중구,광복동,221112,.003,.4,.05,.012,42,25
2020-09-05 01,부산 중구,광복동,221112,.003,.4,.052,.009,37,19
2020-09-05 02,부산 중구,광복동,221112,.003,.4,.028,.021,43,22
2020-09-05 03,부산 중구,광복동,221112,.003,.4,.03,.016,49,40
2020-09-05 04,부산 중구,광복동,221112,.003,.4,.037,.012,51,30
2020-09-05 05,부산 중구,광복동,221112,.002,.4,.042,.01,50,29
2020-09-05 06,부산 중구,광복동,221112,.002,.3,.04,.011,41,27
2020-09-05 07,부산 중구,광복동,221112,.003,.3,.027,.02,38,32
2020-09-05 08,부산 중구,광복동,221112,.004,.4,.02,.026,37,28
2020-09-05 09,부산 중구,광복동,221112,.003,.3,.03,.02,46,27
2020-09-05 10,부산 중구,광복동,221112,.002,.3,.024,.023,28,15
2020-09-05 11,부산 중구,광복동,221112,.002,.3,.021,.027,34,13
2020-09-05 12,부산 중구,광복동,221112,.002,.3,.03,.019,23,9
2020-09-05 13,부산 중구,광복동,221112,.002,.3,.038,.013,29,18
2020-09-05 14,부산 중구,광복동,221112,.003,.3,.029,.02,19,7
2020-09-05 15,부산 중구,광복동,221112,.005,.3,.026,.026,23,16
2020-09-05 16,부산 중구,광복동,221112,.003,.3,.034,.017,31,20
2020-09-05 17,부산 중구,광복동,221112,.003,.3,.039,.014,23,12
2020-09-05 18,부산 중구,광복동,221112,.003,.3,.041,.013,21,11
2020-09-05 19,부산 중구,광복동,221112,.003,.2,.041,.013,18,10
2020-09-05 20,부산 중구,광복동,221112,.002,.2,.043,.009,8,7
2020-09-05 21,부산 중구,광복동,221112,.002,.2,.045,.006,7,6
2020-09-05 22,부산 중구,광복동,221112,.002,.2,.047,.005,8,
2020-09-05 23,부산 중구,광복동,221112,.002,.2,.045,.006,7,2
2020-09-05 24,부산 중구,광복동,221112,.002,.2,.048,.004,5,2
2020-09-06 01,부산 중구,광복동,221112,.002,.2,.05,.003,7,6
2020-09-06 02,부산 중구,광복동,221112,.002,.2,.047,.004,8,2
2020-09-06 03,부산 중구,광복동,221112,.002,.2,.044,.004,6,2
2020-09-06 04,부산 중구,광복동,221112,.002,.2,.043,.003,7,
2020-09-06 05,부산 중구,광복동,221112,.002,.2,.041,.005,9,6
2020-09-06 06,부산 중구,광복동,221112,.002,.3,.037,.005,8,2
2020-09-06 07,부산 중구,광복동,221112,.003,.3,.036,.006,11,4
2020-09-06 08,부산 중구,광복동,221112,.003,.3,.035,.006,13,10
2020-09-06 09,부산 중구,광복동,221112,.003,.3,.035,.006,11,12
2020-09-06 10,부산 중구,광복동,221112,.002,.3,.039,.005,17,14
2020-09-06 11,부산 중구,광복동,221112,.002,.3,.041,.005,18,17
2020-09-06 12,부산 중구,광복동,221112,.002,.3,.041,.005,15,16
2020-09-06 13,부산 중구,광복동,221112,.002,.3,.043,.004,15,17
2020-09-06 14,부산 중구,광복동,221112,.002,.3,.041,.005,13,
2020-09-06 15,부산 중구,광복동,221112,.002,.3,.04,.005,21,15
2020-09-06 16,부산 중구,광복동,221112,.002,.3,.039,.005,19,21
2020-09-06 17,부산 중구,광복동,221112,.002,.3,.037,.006,24,16
2020-09-06 18,부산 중구,광복동,221112,.002,.3,.036,.006,24,19
2020-09-06 19,부산 중구,광복동,221112,.002,.3,.037,.005,19,20
2020-09-06 20,부산 중구,광복동,221112,.002,.3,.039,.004,16,10
2020-09-06 21,부산 중구,광복동,221112,.002,.3,.04,.004,15,11
2020-09-06 22,부산 중구,광복동,221112,.002,.3,.04,.004,12,11
2020-09-06 23,부산 중구,광복동,221112,.002,.2,.039,.003,6,6
2020-09-06 24,부산 중구,광복동,221112,.002,.2,.036,.002,6,3
2020-09-07 01,부산 중구,광복동,221112,.002,.2,.032,.002,10,3
2020-09-07 02,부산 중구,광복동,221112,.002,.2,.028,.002,9,4
2020-09-07 03,부산 중구,광복동,221112,.002,.2,.027,.003,6,5
2020-09-07 04,부산 중구,광복동,221112,.002,.2,.025,.003,4,5
2020-09-07 05,부산 중구,광복동,221112,.002,.2,.023,.003,2,3
2020-09-07 06,부산 중구,광복동,221112,.002,.2,.022,.003,2,2
2020-09-07 07,부산 중구,광복동,221112,.002,.2,.023,.003,2,2
2020-09-07 08,부산 중구,광복동,221112,.002,.2,.028,.003,6,2
2020-09-07 09,부산 중구,광복동,221112,.002,.2,.026,.004,,5
2020-09-07 10,부산 중구,광복동,221112,.002,.2,.025,.004,,6
2020-09-07 11,부산 중구,광복동,221112,.002,.2,.027,.004,10,7
