날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-08-04 11,부산 중구,광복동,221112,.006,.4,.013,.009,61,37
2020-08-04 12,부산 중구,광복동,221112,.006,.4,.015,.01,97,54
2020-08-04 13,부산 중구,광복동,221112,.006,.4,.016,.01,80,51
2020-08-04 14,부산 중구,광복동,221112,,,,,88,52
2020-08-04 15,부산 중구,광복동,221112,.007,.4,.017,.012,105,70
2020-08-04 16,부산 중구,광복동,221112,.006,.4,.017,.011,98,58
2020-08-04 17,부산 중구,광복동,221112,.007,.4,.017,.009,88,53
2020-08-04 18,부산 중구,광복동,221112,.007,.4,.018,.009,74,53
2020-08-04 19,부산 중구,광복동,221112,.006,.4,.018,.008,75,53
2020-08-04 20,부산 중구,광복동,221112,.006,.4,.019,.008,74,48
2020-08-04 21,부산 중구,광복동,221112,.006,.4,.019,.009,87,54
2020-08-04 22,부산 중구,광복동,221112,.006,.4,.015,.013,90,55
2020-08-04 23,부산 중구,광복동,221112,.005,.4,.016,.013,85,50
2020-08-04 24,부산 중구,광복동,221112,.004,.4,.018,.013,97,48
2020-08-05 01,부산 중구,광복동,221112,.004,.3,.017,.014,79,47
2020-08-05 02,부산 중구,광복동,221112,.004,.3,.017,.012,79,48
2020-08-05 03,부산 중구,광복동,221112,.004,.3,.014,.014,68,42
2020-08-05 04,부산 중구,광복동,221112,.004,.3,.015,.014,60,38
2020-08-05 05,부산 중구,광복동,221112,.004,.3,.014,.013,56,36
2020-08-05 06,부산 중구,광복동,221112,.004,.3,.014,.013,45,29
2020-08-05 07,부산 중구,광복동,221112,.003,.4,.015,.012,38,24
2020-08-05 08,부산 중구,광복동,221112,.003,.3,.017,.009,38,24
2020-08-05 09,부산 중구,광복동,221112,.003,.3,.018,.009,29,9
2020-08-05 10,부산 중구,광복동,221112,.003,.3,.019,.009,36,15
2020-08-05 11,부산 중구,광복동,221112,.003,.4,.018,.009,39,14
2020-08-05 12,부산 중구,광복동,221112,.003,.4,.018,.009,43,13
2020-08-05 13,부산 중구,광복동,221112,.003,.4,.019,.009,40,26
