날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-03-08 24,부산 중구,광복동,221112,.003,.4,.033,.012,26,9
2020-03-09 01,부산 중구,광복동,221112,.004,.4,.034,.01,27,9
2020-03-09 02,부산 중구,광복동,221112,.003,.4,.036,.008,25,9
2020-03-09 03,부산 중구,광복동,221112,.003,.4,.029,.011,18,10
2020-03-09 04,부산 중구,광복동,221112,.004,.4,.017,.019,24,10
2020-03-09 05,부산 중구,광복동,221112,.004,.4,.014,.021,22,15
2020-03-09 06,부산 중구,광복동,221112,.003,.4,.01,.024,25,17
2020-03-09 07,부산 중구,광복동,221112,.004,.4,.007,.027,32,15
2020-03-09 08,부산 중구,광복동,221112,.005,.4,.004,.03,30,15
2020-03-09 09,부산 중구,광복동,221112,.005,.5,.005,.034,30,19
2020-03-09 10,부산 중구,광복동,221112,.003,.4,.021,.025,36,21
2020-03-09 11,부산 중구,광복동,221112,.003,.4,.018,.022,21,11
2020-03-09 12,부산 중구,광복동,221112,.004,.4,.014,.026,25,16
2020-03-09 13,부산 중구,광복동,221112,,,,,32,
2020-03-09 14,부산 중구,광복동,221112,,,,,18,
2020-03-09 15,부산 중구,광복동,221112,.005,.4,.022,.016,18,16
2020-03-09 16,부산 중구,광복동,221112,.005,.3,.023,.017,18,18
2020-03-09 17,부산 중구,광복동,221112,.004,.3,.029,.012,20,12
2020-03-09 18,부산 중구,광복동,221112,.005,.3,.024,.017,17,11
2020-03-09 19,부산 중구,광복동,221112,.004,.4,.019,.02,15,9
2020-03-09 20,부산 중구,광복동,221112,.004,.4,.015,.023,13,9
2020-03-09 21,부산 중구,광복동,221112,.003,.4,.025,.016,16,9
2020-03-09 22,부산 중구,광복동,221112,.003,.4,.024,.016,13,8
2020-03-09 23,부산 중구,광복동,221112,.003,.4,.026,.014,11,10
2020-03-09 24,부산 중구,광복동,221112,.003,.4,.031,.01,10,13
2020-03-10 01,부산 중구,광복동,221112,.003,.3,.034,.007,18,11
2020-03-10 02,부산 중구,광복동,221112,.004,.4,.032,.007,,9
2020-03-10 03,부산 중구,광복동,221112,.004,.3,.034,.006,13,10
2020-03-10 04,부산 중구,광복동,221112,.004,.3,.035,.006,11,8
2020-03-10 05,부산 중구,광복동,221112,.003,.3,.036,.005,10,6
2020-03-10 06,부산 중구,광복동,221112,.003,.3,.035,.006,6,4
2020-03-10 07,부산 중구,광복동,221112,.003,.3,.033,.009,4,4
2020-03-10 08,부산 중구,광복동,221112,.003,.3,.035,.008,4,5
2020-03-10 09,부산 중구,광복동,221112,.003,.4,.029,.012,,6
2020-03-10 10,부산 중구,광복동,221112,.003,.4,.024,.014,7,9
2020-03-10 11,부산 중구,광복동,221112,.003,.4,.023,.014,13,12
2020-03-10 12,부산 중구,광복동,221112,.003,.4,.025,.012,20,16
2020-03-10 13,부산 중구,광복동,221112,.003,.4,.027,.011,14,18
2020-03-10 14,부산 중구,광복동,221112,.002,.4,.029,.01,16,13
2020-03-10 15,부산 중구,광복동,221112,.002,.4,.029,.01,13,13
2020-03-10 16,부산 중구,광복동,221112,.002,.4,.031,.009,13,13
2020-03-10 17,부산 중구,광복동,221112,.002,.4,.027,.009,11,10
2020-03-10 18,부산 중구,광복동,221112,.002,.5,.025,.011,7,5
2020-03-10 19,부산 중구,광복동,221112,.002,.5,.033,.008,16,4
2020-03-10 20,부산 중구,광복동,221112,.002,.4,.038,.007,8,7
2020-03-10 21,부산 중구,광복동,221112,.002,.4,.038,.007,8,5
2020-03-10 22,부산 중구,광복동,221112,.002,.4,.04,.007,10,6
2020-03-10 23,부산 중구,광복동,221112,.002,.5,.039,.007,27,19
2020-03-10 24,부산 중구,광복동,221112,.002,.5,.036,.008,38,26
2020-03-11 01,부산 중구,광복동,221112,.002,.5,.036,.007,41,23
2020-03-11 02,부산 중구,광복동,221112,.002,.5,.036,.005,39,22
2020-03-11 03,부산 중구,광복동,221112,.002,.4,.037,.004,29,17
2020-03-11 04,부산 중구,광복동,221112,.002,.4,.037,.004,20,13
2020-03-11 05,부산 중구,광복동,221112,.003,.4,.038,.004,23,12
2020-03-11 06,부산 중구,광복동,221112,.003,.4,.036,.005,24,16
2020-03-11 07,부산 중구,광복동,221112,.003,.4,.03,.008,28,18
2020-03-11 08,부산 중구,광복동,221112,.003,.4,.026,.01,34,17
2020-03-11 09,부산 중구,광복동,221112,.003,.4,.027,.009,35,12
2020-03-11 10,부산 중구,광복동,221112,.003,.4,.03,.007,35,21
2020-03-11 11,부산 중구,광복동,221112,.003,.4,.033,.006,40,21
2020-03-11 12,부산 중구,광복동,221112,.003,.4,.033,.006,38,21
2020-03-11 13,부산 중구,광복동,221112,.003,.4,.034,.006,32,20
2020-03-11 14,부산 중구,광복동,221112,.002,.4,.036,.005,35,19
2020-03-11 15,부산 중구,광복동,221112,.002,.3,.038,.005,27,15
2020-03-11 16,부산 중구,광복동,221112,.003,.3,.038,.006,21,13
2020-03-11 17,부산 중구,광복동,221112,.003,.4,.037,.007,19,10
2020-03-11 18,부산 중구,광복동,221112,.003,.4,.036,.006,18,12
2020-03-11 19,부산 중구,광복동,221112,.003,.4,.033,.008,14,13
2020-03-11 20,부산 중구,광복동,221112,.003,.4,.026,.013,13,10
2020-03-11 21,부산 중구,광복동,221112,.003,.5,.014,.021,23,5
2020-03-11 22,부산 중구,광복동,221112,.003,.4,.015,.019,22,2
2020-03-11 23,부산 중구,광복동,221112,.003,.4,.018,.016,16,6
2020-03-11 24,부산 중구,광복동,221112,.003,.4,.024,.011,12,6
2020-03-12 01,부산 중구,광복동,221112,.003,.3,.026,.008,16,4
2020-03-12 02,부산 중구,광복동,221112,.003,.3,.028,.006,17,3
2020-03-12 03,부산 중구,광복동,221112,.003,.3,.028,.005,18,5
2020-03-12 04,부산 중구,광복동,221112,.003,.4,.027,.006,19,4
2020-03-12 05,부산 중구,광복동,221112,.003,.3,.028,.005,22,4
2020-03-12 06,부산 중구,광복동,221112,.003,.3,.029,.006,21,3
2020-03-12 07,부산 중구,광복동,221112,.003,.4,.02,.011,16,2
2020-03-12 08,부산 중구,광복동,221112,.005,.4,.009,.019,25,3
2020-03-12 09,부산 중구,광복동,221112,.005,.4,.01,.025,32,9
2020-03-12 10,부산 중구,광복동,221112,.004,.5,.015,.023,37,16
2020-03-12 11,부산 중구,광복동,221112,.005,.4,.015,.023,43,20
2020-03-12 12,부산 중구,광복동,221112,.005,.4,.021,.02,50,23
2020-03-12 13,부산 중구,광복동,221112,.004,.4,.028,.015,50,22
2020-03-12 14,부산 중구,광복동,221112,.004,.4,.031,.014,59,21
2020-03-12 15,부산 중구,광복동,221112,.004,.4,.031,.013,61,18
2020-03-12 16,부산 중구,광복동,221112,.003,.4,.035,.011,47,20
2020-03-12 17,부산 중구,광복동,221112,.003,.4,.035,.01,39,15
2020-03-12 18,부산 중구,광복동,221112,.003,.4,.038,.007,29,11
2020-03-12 19,부산 중구,광복동,221112,.003,.4,.031,.012,20,7
2020-03-12 20,부산 중구,광복동,221112,.003,.4,.029,.012,22,5
2020-03-12 21,부산 중구,광복동,221112,.004,.5,.031,.013,23,7
2020-03-12 22,부산 중구,광복동,221112,.004,.4,.025,.018,23,5
2020-03-12 23,부산 중구,광복동,221112,.003,.4,.033,.01,25,8
2020-03-12 24,부산 중구,광복동,221112,.004,.4,.032,.01,8,6
2020-03-13 01,부산 중구,광복동,221112,.003,.4,.032,.011,17,5
2020-03-13 02,부산 중구,광복동,221112,.003,.4,.033,.011,21,5
2020-03-13 03,부산 중구,광복동,221112,.003,.4,.035,.009,19,6
2020-03-13 04,부산 중구,광복동,221112,.003,.3,.039,.006,22,7
2020-03-13 05,부산 중구,광복동,221112,.004,.4,.031,.011,15,4
2020-03-13 06,부산 중구,광복동,221112,.004,.4,.031,.01,20,6
2020-03-13 07,부산 중구,광복동,221112,.004,.5,.027,.012,22,8
2020-03-13 08,부산 중구,광복동,221112,.005,.5,.019,.019,27,10
2020-03-13 09,부산 중구,광복동,221112,.005,.5,.015,.021,27,11
2020-03-13 10,부산 중구,광복동,221112,.005,.5,.019,.018,39,10
2020-03-13 11,부산 중구,광복동,221112,.005,.5,.026,.016,41,11
2020-03-13 12,부산 중구,광복동,221112,.004,.5,.038,.013,52,22
2020-03-13 13,부산 중구,광복동,221112,.003,.4,.05,.008,65,25
2020-03-13 14,부산 중구,광복동,221112,.003,.5,.057,.007,62,31
2020-03-13 15,부산 중구,광복동,221112,.003,.5,.055,.008,62,32
2020-03-13 16,부산 중구,광복동,221112,.004,.5,.048,.014,60,32
2020-03-13 17,부산 중구,광복동,221112,.004,.4,.048,.015,61,34
2020-03-13 18,부산 중구,광복동,221112,.004,.4,.049,.014,55,29
2020-03-13 19,부산 중구,광복동,221112,.004,.4,.046,.014,48,24
2020-03-13 20,부산 중구,광복동,221112,.004,.4,.042,.015,37,18
2020-03-13 21,부산 중구,광복동,221112,.004,.6,.033,.02,36,12
2020-03-13 22,부산 중구,광복동,221112,.004,.5,.037,.016,47,24
2020-03-13 23,부산 중구,광복동,221112,.003,.4,.031,.013,46,20
