날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-11-07 21,부산 중구,광복동,221112,.003,.5,.049,.012,57,33
2020-11-07 22,부산 중구,광복동,221112,.003,.5,.052,.01,65,35
2020-11-07 23,부산 중구,광복동,221112,.003,.4,.049,.008,67,35
2020-11-07 24,부산 중구,광복동,221112,.003,.4,.048,.007,71,27
2020-11-08 01,부산 중구,광복동,221112,.003,.4,.046,.006,52,22
2020-11-08 02,부산 중구,광복동,221112,.003,.4,.038,.009,52,23
2020-11-08 03,부산 중구,광복동,221112,.003,.4,.035,.01,58,22
2020-11-08 04,부산 중구,광복동,221112,.003,.4,.037,.009,58,27
2020-11-08 05,부산 중구,광복동,221112,.003,.4,.039,.009,58,26
2020-11-08 06,부산 중구,광복동,221112,.003,.4,.043,.007,61,26
2020-11-08 07,부산 중구,광복동,221112,.003,.4,.044,.007,79,20
2020-11-08 08,부산 중구,광복동,221112,.003,.4,.044,.008,84,35
2020-11-08 09,부산 중구,광복동,221112,.003,.4,.046,.007,89,24
2020-11-08 10,부산 중구,광복동,221112,.003,.4,.046,.007,91,29
2020-11-08 11,부산 중구,광복동,221112,.003,.5,.042,.007,104,25
2020-11-08 12,부산 중구,광복동,221112,.003,.4,.043,.006,102,25
2020-11-08 13,부산 중구,광복동,221112,.003,.4,.044,.006,88,19
2020-11-08 14,부산 중구,광복동,221112,.003,.4,.045,.007,90,22
2020-11-08 15,부산 중구,광복동,221112,.003,.4,.044,.008,88,16
2020-11-08 16,부산 중구,광복동,221112,.003,.4,.043,.01,85,17
2020-11-08 17,부산 중구,광복동,221112,.003,.4,.04,.011,86,18
2020-11-08 18,부산 중구,광복동,221112,.003,.4,.036,.01,80,23
2020-11-08 19,부산 중구,광복동,221112,.003,.4,.033,.01,75,15
2020-11-08 20,부산 중구,광복동,221112,.003,.4,.031,.01,58,13
2020-11-08 21,부산 중구,광복동,221112,.003,.3,.031,.008,56,10
2020-11-08 22,부산 중구,광복동,221112,.003,.3,.03,.007,37,9
2020-11-08 23,부산 중구,광복동,221112,.003,.3,.028,.007,17,7
2020-11-08 24,부산 중구,광복동,221112,.003,.3,.029,.005,9,5
2020-11-09 01,부산 중구,광복동,221112,.003,.3,.029,.004,10,
2020-11-09 02,부산 중구,광복동,221112,.003,.3,.028,.005,9,
2020-11-09 03,부산 중구,광복동,221112,.003,.3,.027,.005,11,
2020-11-09 04,부산 중구,광복동,221112,.003,.3,.027,.004,,
